id,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
201,1.0,1.7544569387874016,-0.07323522896524007,-0.9888477628737087,6.213818405815409e-07,-4.182771952470196e-07,-5.330392812955809e-07
202,1.0,0.4036733719048657,-3.698258694171202,2.0146077236555735,-2.776818807933439e-07,1.5874471181787314e-07,-3.282209158487862e-08
203,1.0,1.13145617344742,0.5117300752885701,-0.34006857425223086,-4.834300246602541e-08,-7.428591776948745e-07,-4.7029847150989216e-07
204,1.0,-3.2116296464613328,4.935375611684029,1.0764676349949256,7.02914942053153e-07,2.503983892907825e-07,1.6263923533828335e-08
205,1.0,-2.528300788615751,0.5607227578313511,2.377482278389875,-2.230478327722008e-07,4.731568543283373e-07,7.244488292423661e-07
206,1.0,-2.59409618606091,-0.24201069039890083,0.22386979186041248,1.323729926541663e-07,5.101484833355857e-07,2.1471418940990875e-07
207,1.0,-0.1009618719152186,-0.5511773226287174,0.7126726329481619,2.091446050302699e-07,7.47824533880404e-07,8.071696241195572e-07
208,1.0,-1.4484277174474933,-1.44208841723301,3.708936480519966,-1.2389254057905582e-07,3.683919678225024e-07,6.388515448605697e-07
209,1.0,-0.16266272208909272,-1.5907295176295162,-1.2763635299922553,2.517571606095348e-07,-2.073465417466674e-07,-7.488040654575452e-07
210,1.0,16.554229619212553,17.677941513048403,14.204898953597931,-2.2049334492012748e-08,2.2882254449542134e-07,1.4319694003679781e-07
211,1.0,0.8490612066097126,-2.8194684472191605,2.7512737379799805,4.642930551016708e-09,-3.053506389470962e-08,-1.1976542371875858e-07
212,1.0,1.8645899005504099,0.8584406007923351,1.3337534600103098,3.8719840201859486e-07,2.6270002425440515e-07,2.2462448529613402e-07
213,1.0,4.107252229370131,1.9812602663080683,3.5103973310482464,3.4159453857584955e-07,1.1607252011605569e-07,-2.09914025292624e-08
214,1.0,-1.5955879220828366,-0.041246852654835055,-3.1117931481549777,4.025964265241614e-07,1.436004110536717e-07,6.374332305053308e-07
215,1.0,0.4457225071139689,-0.1389547511009433,0.8509070978806661,-8.062502848759872e-08,-3.8975132895450534e-08,2.6116831963712854e-07
216,1.0,2.0404903117221806,1.4641510059729512,0.3422803730531735,-2.3683473410193356e-07,-4.655680689374007e-08,-6.034621938171255e-07
217,1.0,-0.9493310164867617,0.49170625043171234,-1.120125707211977,-1.4743825880840442e-07,2.202834289780832e-07,2.6622882920686676e-08
218,1.0,0.8001388046157891,0.8981022685076252,-2.4314389068293276,-7.147169287100979e-08,-9.345447266320548e-09,6.562291659253017e-07
219,1.0,4.6188502076639795,-3.911015555241416,-0.11001445271083993,7.608792960469945e-08,-3.086050722150235e-07,-4.516550725738954e-07
220,1.0,7.817933409869702,-3.3767609844268716,-2.165231767389189,7.909185778235402e-08,3.3080160259464287e-07,-3.92126223763004e-08
221,1.0,-0.7796383687855932,0.16495390996808693,-2.6289531163338653,2.9362325783599353e-07,1.9356749228137774e-07,-3.1871553134304165e-07
222,1.0,5.639123349796861,-2.1491988875834385,6.578680009384542,3.212570128990491e-08,-6.612728267721656e-08,5.684777928191305e-08
223,1.0,-2.5822780502499354,-5.347533685385067,0.4276672840293808,-3.551822969996529e-08,8.924933986939121e-08,-9.300489460196228e-08
224,1.0,-2.4218517172267076,1.15012727087832,-1.397703273976111,-9.204242282019974e-07,5.165170726820405e-07,-2.7100776978401263e-07
225,1.0,-0.5157846106850639,0.0372110019418457,1.3427776243163738,-1.139822297284214e-06,-5.917806251596555e-07,1.718892571392353e-07
226,1.0,-2.0759448445337796,-3.037110052773299,3.381554843788401,1.7578648199151e-07,-2.5764300535007577e-07,-3.15862446448134e-08
227,1.0,-0.18883233362190938,0.11747227149060499,-2.9505960091561882,-1.0281268530216364e-07,6.316320699259156e-07,1.439763416826705e-07
228,1.0,-0.9371154184267299,-0.7967504632870182,1.5280062777004757,-1.2454445154175605e-07,-7.213879017200078e-07,4.199377419810918e-07
229,1.0,0.40747868708951884,0.07635164320203974,2.4704537828406377,-1.8577540512671435e-07,-4.2190389957109015e-07,-5.537077177760086e-07
230,1.0,-1.9837320778256975,1.149492457521588,-3.736085703045557,-2.7400876878275594e-07,3.821939207433202e-07,2.4561123616123084e-07
231,1.0,2.1030426758307343,0.09029979167443178,-4.246672090388597,9.470259223229569e-08,-3.161536484498853e-07,-1.5850459361578743e-07
232,1.0,-0.5864103401421288,0.08694805630380356,0.9829713131407574,-1.1458175533170935e-07,2.2854105197654355e-07,-3.9102697292280714e-07
233,1.0,-6.42478472093204,6.280111317334435,-4.273883262502743,-2.1287629925706836e-07,4.118793636062371e-07,-8.319653019339488e-08
234,1.0,0.15519905500476294,-0.3332685442804003,2.1433610684614797,-1.1601405108258595e-08,-4.257494750876994e-07,3.3077402587066705e-07
235,1.0,-1.2904201131034756,2.9534642826444557,7.0567613688820465,2.812058815624814e-07,-2.9062228040301357e-07,3.513870706777581e-08
236,1.0,1.0408717586439926,-14.47496811762869,1.2937358712062754,1.0295417762689302e-07,9.045102037548531e-08,3.4179135095736446e-07
237,1.0,2.0215753669764887,-0.18330131037129965,-1.032383465442464,-3.847444092127387e-07,-2.1031099355590405e-07,9.518750875874293e-08
238,1.0,2.9193930127285803,1.194747882640717,1.5136690637841819,-4.117181853080485e-07,7.347945092179891e-07,3.1932332963352716e-07
239,1.0,-0.5504866820776639,1.2682489627644755,1.1995569391516754,-6.554358290012946e-07,-1.1149359677845577e-07,5.07815684249919e-07
240,1.0,-6.437714979264673,-4.161993342002105,-1.7796166480312765,1.6169331089909546e-07,-2.8092203322103126e-07,-2.8616355758328934e-07
241,1.0,-11.044333171742302,-2.71906495652142,-5.083387297996483,-3.122888664590582e-07,-1.7682974382150935e-07,-3.604811670983999e-07
242,1.0,0.7211179494712397,0.8077783228684459,2.916720564777856,-9.935571552933843e-07,-6.566782627719283e-07,-1.4300027521361484e-07
243,1.0,-1.9079094019056388,-3.4306103092141216,-0.3993012502120982,4.790760343120884e-07,3.289737459906722e-07,2.7873651940058463e-08
244,1.0,-1.858382028865134,-1.3159248291292531,-0.47831250484541127,6.276527017287995e-07,-1.4924005328791975e-07,7.602778108349657e-07
245,1.0,-13.147255156345942,0.11078617390528728,-3.250500144815437,4.255012177282431e-07,-2.2964956334764953e-07,3.948876540374275e-07
246,1.0,-0.17782325231727197,3.475713821507766,2.0162566600235925,-1.3027786949971577e-07,-1.0885534642001513e-07,-3.131478004494367e-08
247,1.0,-1.1113787458397004,0.8420374581352508,-1.5093708868924647,8.694694185923285e-07,6.00016436574171e-09,-3.241032737166392e-07
248,1.0,0.12715689193125787,0.27544084971419164,1.2519691523498315,5.146142833120642e-07,-3.3964169171459123e-07,6.450120329668528e-07
249,1.0,-3.9308613481459167,-1.1056793925126116,0.21513026817144246,-5.636341721233572e-07,-4.5712511055938947e-07,-4.3673448014964565e-07
250,1.0,-0.27834301738267253,-1.6120437148752562,-0.4678570888505827,1.7751817076393996e-07,5.337506289143096e-07,7.863244480575384e-08
251,1.0,-10.995627646187547,-7.283288475025664,0.22562363703368074,1.9581197319661727e-07,-2.8975050187494864e-07,3.6115005252670606e-07
252,1.0,-1.4722405782887404,0.3306485205096028,0.840187342991372,-3.7518007366894184e-07,3.440196704514709e-08,6.442366054763908e-07
253,1.0,1.6823596563605312,-2.7481166579592293,-0.28573882987460486,-7.743523437826475e-08,-1.4489111689082184e-07,4.443640256796612e-07
254,1.0,8.672841056306677,-2.8497849137087634,0.3196715631548238,-3.932948580062137e-08,4.5578716007299005e-07,-1.4653592570694384e-07
255,1.0,-6.6226264438803675,-3.2717157827856056,-5.2044094048861105,-9.043737147694164e-09,1.131796281131822e-07,-3.861557615070125e-07
256,1.0,-2.603695275645113,-0.07921899083212985,-0.14320367647640242,-6.490612147610199e-07,-6.460100015172416e-07,5.560840332387376e-07
257,1.0,2.9399012910534124,-1.2375770769513468,2.143004913392678,-2.3710536025327864e-07,-3.330226017708001e-07,-3.752446822577841e-07
258,1.0,1.1595044294571448,2.5759603226329273,3.2901192679032523,-3.02678846344902e-07,2.4360795574180275e-07,7.24471860380171e-07
259,1.0,1.271703271510431,-4.521793716556904,-0.8094632936156398,-2.419348247478715e-07,3.53397577990021e-07,-4.1954930349778907e-07
260,1.0,-1.338788771208424,-0.7941784444909881,0.25183407141240755,1.4628397899314914e-07,-8.307992377651649e-07,7.77163684437103e-07
261,1.0,-10.868158675961396,9.040908190656172,12.55223269656875,-2.2895028892069785e-07,1.4925121260355483e-08,-3.9874955455112245e-08
262,1.0,3.627079041429316,2.602506292578092,-0.44051422536661705,-7.106505411462548e-08,-3.015608770781042e-07,-3.3885450741388324e-08
263,1.0,0.40773589785420095,-0.0035841084779027477,-1.2879725909790536,-3.8172973351772216e-07,-5.711831432276844e-07,3.086331405557646e-07
264,1.0,-1.8118840372803853,1.9613691926343026,-8.005216703796652,1.4244997509501592e-07,1.853161216872591e-07,2.6853180652304144e-07
265,1.0,-1.5880150777353896,0.9575776900487377,-2.2746078544892017,-2.8181423365843117e-07,-7.093188047083262e-07,7.31983957264137e-08
266,1.0,-1.5860940132065555,-3.4710022871743966,2.6561676132147864,2.197236305874855e-07,1.0143712792879068e-07,-5.069826586043792e-07
267,1.0,-2.874237953306154,2.703675685713653,1.3927591367190555,1.5409872948553777e-07,-1.2646977096431557e-07,4.031263459731316e-08
268,1.0,4.387593027119611,-1.7393615993340723,-4.1989491645870425,-3.656454770414515e-07,2.0983730428126877e-07,2.9697636495733696e-07
269,1.0,-4.718653264275182,-0.021147136084315996,-3.3048657026619814,-4.1019025744921606e-07,7.899880035739701e-08,4.931540744249281e-07
270,1.0,10.333868435905483,-2.4386760143379584,-5.454789367814173,-3.651320049848298e-08,-1.0094378323295718e-07,-2.9657379263235865e-07
271,1.0,5.738849738196398,-1.525808730388772,-8.356528513606643,-4.088722449510192e-08,-4.503270554296504e-09,-1.0672780348606696e-07
272,1.0,14.151739446467515,-5.6762689561736,3.869147410656614,-1.758258432257655e-08,1.236388281437658e-07,-3.7385362841283185e-07
273,1.0,0.2828044028344037,-1.3414395114512077,0.44701444142968927,-6.889852964311646e-08,-9.091831137122395e-07,-2.8532088528473443e-08
274,1.0,-0.08922472518347696,-2.4553346549893025,-2.8784770047020856,2.4812003865279056e-07,5.163300116075529e-07,1.177012474177476e-07
275,1.0,1.9863344505306906,-4.151211909641642,5.2763492627316,1.897960153433832e-07,-3.827461274241953e-07,5.683042351759642e-08
276,1.0,2.4691762844896292,1.4493365888208452,0.6739784911601459,1.0405299392070133e-06,-2.5049373437220042e-08,-3.742863908622895e-07
277,1.0,-5.340990837276081,2.0180100568882597,2.814330322393637,-3.5318488461776397e-07,2.9199732290332024e-07,-4.4894456112466887e-07
278,1.0,-1.5253152351339816,-1.4752944110768365,3.242803959595106,-5.180683682441859e-07,8.286008248623507e-07,8.748913301562874e-08
279,1.0,0.2710537623749957,-0.9487495988802775,-0.6481576285503099,-5.229153357689406e-07,7.529449589740977e-07,2.829304620664537e-07
280,1.0,1.1717660653887005,2.137720368201919,4.491973123819849,3.7043140881167053e-07,5.344431700447337e-07,-8.478445936574661e-08
281,1.0,-3.44752591409188,13.808074433215777,16.442588575165253,1.603995646804922e-07,2.3270898471715468e-07,-3.236598379767733e-07
282,1.0,-0.12098479178288926,0.6474317252695524,-0.6004044175035319,3.69228453153419e-09,-6.274099300692719e-07,3.056373597475366e-07
283,1.0,-0.24147897921949452,-0.1912419352096827,1.3588699367901977,4.1462513458135106e-08,-3.977889934449953e-07,1.493828448244203e-07
284,1.0,0.7618555725620054,1.3997630109360257,-3.597208736841109,-2.424703593476205e-07,8.619271049733889e-07,-2.3362920317257447e-07
285,1.0,-2.5349385478181965,6.392305506805254,-2.0506074001009114,-3.3540127064648826e-07,-6.042993307014381e-07,1.7418793907177595e-07
286,1.0,-0.6620261387666753,1.241290318825269,0.389963902646341,4.808027076938031e-07,-6.352662889416736e-07,-6.60428065147846e-07
287,1.0,-3.1596775551371206,-7.114393876147835,5.608501406639301,-3.2276942433531154e-07,-2.7422999377001877e-07,-5.370990743554896e-07
288,1.0,-1.7340499657237238,-2.246058325898588,2.292382299665794,-5.214819948750005e-08,6.552385634905069e-08,1.998029891286631e-08
289,1.0,-0.7053379379096875,-3.018364843584183,1.7010644813279079,2.9269944463199004e-07,-4.536994953701194e-07,4.984295530405694e-07
290,1.0,2.3436792581266372,0.9423654170719936,1.5869797073314467,-5.203650554293669e-07,4.512222643677801e-07,4.591480333610344e-07
291,1.0,4.163974367940644,5.750480950006602,-2.4896070190195974,9.095271593903987e-08,-1.1976588441247473e-07,2.9759045195503526e-07
292,1.0,2.4380701487929466,2.321916016075557,-0.656617607912489,-4.408744251411943e-07,6.892358260223882e-07,4.200903270243607e-07
293,1.0,-2.417056593915224,1.4913668363483061,-1.0131609195263784,5.586278586631284e-07,-3.7056436003449136e-08,-4.7519620168670687e-07
294,1.0,3.843395189128996,0.7608953250218974,1.2388489034548709,-2.049320697456756e-07,1.0178227341070414e-08,-3.369523876019976e-07
295,1.0,-3.9561219078883454,0.9374749172018982,1.7238339740299007,6.390628345685979e-08,-2.1834853501225395e-07,-2.2969061112960504e-08
296,1.0,1.8128729480475525,-2.355291881172931,-3.1720637963823877,5.739625370070072e-07,-2.9977080132951015e-07,-4.3445959016545485e-07
297,1.0,4.4381713047039,2.559421195493941,-8.418193220138411,-1.0263926917244535e-07,-4.92285808892727e-08,-2.836199397829993e-07
298,1.0,0.8344615745587819,1.2533575793208174,1.2335679392481615,7.453650106066171e-07,-1.460502390356479e-07,2.2013391250141878e-07
299,1.0,7.5174095383526955,7.924278349187524,-4.037386253523495,-4.298374633184264e-07,-4.2538896744909013e-07,-5.189633601379216e-08
300,1.0,-0.919609407588394,0.8676303086496617,-2.0922756949652195,1.2499011790259938e-07,8.166108769473614e-08,2.1885065710285878e-08
301,1.0,0.13674722275417267,4.319844318592102,0.08669802237313859,9.585789015672293e-09,7.411246660536428e-07,3.124183477406527e-08
302,1.0,5.177347022320109,3.934287367813355,4.7456045451299955,-2.651008310834283e-07,-3.125626847502307e-07,3.3606110770753525e-07
303,1.0,3.4413110624436163,2.391605582641514,-4.534347669334517,-1.782093360748372e-08,-1.2683409206547596e-07,-3.5892811610246583e-07
304,1.0,1.1338336551345976,2.18494062520108,2.6724495767422343,5.583427491003346e-07,1.5914050428324423e-07,5.402928305827778e-07
305,1.0,1.1579989804536723,-0.8472265844251567,1.0150011436821718,6.499485476580672e-08,-4.357298316206471e-07,3.039892569303889e-07
306,1.0,3.6920137991618773,-5.428873677905702,1.787361522007339,2.2546647561655601e-07,-1.1997321766046108e-07,1.112124552745924e-07
307,1.0,1.4460528207669405,-5.085040230311235,3.5881655524119886,-1.1370494692758548e-07,1.9732410782314973e-07,-1.7625630992765208e-07
308,1.0,0.6412646537535686,-0.5884401887319846,0.06188696154643683,-1.633225351186306e-08,-1.1923029054112518e-07,-6.394079482596492e-07
309,1.0,-1.0359456675119316,2.496470542826624,-2.496809368031661,-3.233023192062779e-07,2.633405190272499e-07,1.6872740340081835e-07
310,1.0,-0.6015771523693013,-1.1940334461080298,3.71516493504178,-5.388204925580436e-07,-3.9338714881011023e-07,-7.03406035785829e-07
311,1.0,-1.0951750926818502,-0.7746712481516882,-4.0036709936911254,8.2677729716189e-09,5.084950681950085e-09,1.8239379001739228e-07
312,1.0,-1.7088156597015418,-2.4427118835445487,-1.9294138974746688,3.5009360689935855e-07,1.3449155129493517e-07,4.65518353027898e-07
313,1.0,-0.12699161074216445,4.201612462565685,5.3214636273129745,4.3652128227314233e-07,3.183608952545924e-07,-3.150141346085814e-07
314,1.0,2.802473549357172,1.0106726680195135,1.3414321977495225,2.0196885186177374e-07,9.129337610259437e-08,-3.971340964365406e-07
315,1.0,2.6052033873350444,-11.076139783800521,13.76318217050813,-6.881805821560827e-08,-3.906449679495248e-07,-9.543128410878931e-08
316,1.0,2.697195951002132,2.370824039764663,0.33099888383187703,8.108190465826923e-08,5.662658963435228e-07,-1.80580352799732e-07
317,1.0,0.33206531567309483,1.0228465201658583,0.3245474406952149,4.7272374467592905e-07,6.718444852505364e-07,-4.9458851834869616e-08
318,1.0,-2.0676997814483817,2.462053037870277,1.7177211661391671,-1.8001325538210353e-07,5.677636186528767e-07,-4.6318710647694264e-07
319,1.0,-1.133488341647601,0.8945978135067388,0.28686386526745145,7.031625632812458e-08,-4.906042602883133e-07,-4.766522896563806e-07
320,1.0,0.09522595933124176,-0.13844941849332823,-0.8391219944578661,-6.475630880276557e-07,-6.19353466986376e-07,-3.494284367331537e-07
321,1.0,2.4426631027036887,-1.0726353682044583,-1.6383231309121784,-1.8891176242770063e-07,6.313174518173653e-07,-4.071466733958379e-07
322,1.0,-2.975709752911535,-2.34823051665206,0.3704617614849044,-2.406970373994267e-07,-3.4918137281054976e-07,-3.519909891068095e-07
323,1.0,0.4036774383980913,2.2652857808982567,-0.8688630669262414,-8.212977107767738e-08,8.587199832732633e-07,-3.9877601129050955e-07
324,1.0,3.270296122469933,0.6149367422676838,-0.12049567056813054,3.0791725565031454e-07,-5.481568906034537e-07,-7.620653348612359e-07
325,1.0,-6.20685997801175,2.5846984875176973,1.5957415071401646,3.7800463890597904e-07,2.6583576396489995e-07,-4.5344296090411775e-08
326,1.0,1.6960090855699013,-2.4167615790759025,-1.3974477756510182,3.920963361316645e-07,1.9423224125541843e-07,5.192801231613907e-07
327,1.0,-10.47539198307487,4.86080782626827,10.076840036319421,1.7733111069876546e-07,-1.6380791149754485e-07,2.5575599435769607e-07
328,1.0,-4.994232950403511,-3.2233142798026355,-2.913216852169258,7.93707499550306e-09,-4.0013787882438695e-07,-4.67658418534817e-07
329,1.0,-2.1324191895711033,-2.8426803699447576,-1.7659809468090215,-3.0279458499031035e-07,-7.680647699368684e-08,-3.7363631862410085e-07
330,1.0,1.03231194227373,-1.239021620668734,0.27285931877157066,-8.645459404460845e-07,-2.4665822395519813e-07,4.252980939636784e-08
331,1.0,3.604001052296532,-2.1793331662583086,-6.07538854826739,-1.5579837469126503e-07,4.469062080942516e-07,-5.2986978771088115e-08
332,1.0,-5.237241556893283,-1.869644001706522,0.09062240012478281,-2.9517889286429043e-07,6.375110293162602e-08,4.064289686040317e-08
333,1.0,0.9168599342706512,-0.5233154967169606,-0.9744873133491614,-4.99248112608589e-07,-6.132611732154582e-07,-3.2757606943148415e-07
334,1.0,-9.758089501041875,17.093597544766123,-3.1248667403758645,2.997343942141081e-07,-1.496107963094839e-08,-4.303443488127974e-07
335,1.0,-1.2393165491772973,-0.7882770910153883,-3.017351912160579,5.551324773887281e-08,-7.221689066965489e-07,6.126028827884358e-07
336,1.0,-0.26535212919310125,0.1741484662928947,-0.4084448441218776,-1.0291962228767164e-07,4.2240273701455997e-07,2.5432202814940376e-07
337,1.0,3.875518514141425,3.194889774400847,-1.6921244148429917,2.651796500166526e-07,3.053894915515867e-07,-5.3685696574821775e-08
338,1.0,-0.4628317385651466,4.336863705786427,-3.906161679851234,4.3083087901823494e-07,1.5688919502027078e-07,-4.7521273899935145e-09
339,1.0,2.1061458566123443,-0.2134777017622004,-1.3125217802176345,3.2460545949975313e-07,-2.787252876238396e-07,-3.5213718955842113e-07
340,1.0,-0.776223526520428,0.2690374133000593,-2.0111264573839116,2.771973757927902e-08,7.972741026171347e-07,-1.6587853073927502e-07
341,1.0,5.962068991993184,-9.781851311499688,0.13346423988498793,4.301424381071434e-07,-1.4334164334163188e-07,1.842900057940505e-07
342,1.0,-1.5078028154717042,2.5856575632671466,-0.1701460792390848,-7.075747131167269e-08,-6.989851895984446e-08,-3.0915722780209536e-07
343,1.0,1.1314503887051695,0.94946531982076,-0.24046777725460777,5.249411502128301e-09,1.7706547941845883e-08,1.0316361616909174e-06
344,1.0,9.288665729493614,-6.2681746252645185,-5.5613062421145845,2.1606304078669724e-07,-2.2039523194710708e-07,-2.3478173650462804e-07
345,1.0,-15.27359082819311,-1.2320574008535685,1.6779311613935257,1.3894836988677404e-07,5.39585900534423e-07,-1.0663367033373863e-07
346,1.0,-1.4524506578482508,1.8757863549166545,-4.033029910450201,1.4630770191020664e-07,7.483568672233849e-07,-5.57987926645114e-08
347,1.0,-1.5660561934885606,-1.2726714727800892,-2.200360392783159,-2.3824993875559632e-07,1.4088877894256863e-07,1.3131758607099726e-07
348,1.0,-1.7788563537794273,1.6943460561644441,0.13551611661328244,9.743134200013831e-07,-2.5956714962693707e-07,2.8422160304909766e-07
349,1.0,0.7609419886397119,-2.7873645703018046,-1.9154046180915427,5.867233484437099e-07,-2.0668219125623499e-07,1.2158962393757474e-07
350,1.0,4.241869215956494,7.9774217566036905,2.960087679979401,-1.4850409152112098e-07,6.426323489377516e-08,-5.062456949527497e-07
351,1.0,0.7792817672539899,0.5649243194325331,-0.8979842093266233,8.827527322877231e-08,-5.794984639738509e-07,-4.031962148139549e-07
352,1.0,-1.9789573819798718,-5.330190177116728,-2.707692043350591,-2.0669213015646883e-07,-1.2313868492169373e-07,-6.213384039889489e-08
353,1.0,4.934125449205041,11.096586701419772,-6.301512567550428,-2.8381065256909114e-07,1.065590699666629e-08,-1.734765811658419e-07
354,1.0,-0.5884119646625579,5.480447647376573,0.012744523125976515,-2.923837467978034e-07,6.700307460468017e-07,-6.95252276270266e-07
355,1.0,-0.24490960063317302,0.6964056852037356,-0.2976967228979244,-2.696684241900458e-07,-7.925127129972242e-07,6.424657743275451e-07
356,1.0,-0.003034782675888456,-0.5579082705508117,0.809084570461605,1.732852806399798e-07,-1.0291071721894566e-07,5.927627236418622e-07
357,1.0,-3.4364277276083346,2.966010518141391,-1.4076454750014176,2.565797264444519e-07,-3.9371562802509354e-07,4.835614044004723e-07
358,1.0,0.9550640643436611,-3.6699681883750506,-0.11615311707160231,-2.3143262493804396e-07,-5.6743538307364804e-08,-1.5197524227992114e-07
359,1.0,-2.7453005060678235,0.06949120223407482,0.1735239341195057,-1.2205061040196181e-07,-2.7674351815088747e-08,-2.7489951949920533e-07
360,1.0,-1.535029533746495,-3.1583873294562057,3.5145678617512464,9.83327717983883e-08,-1.1998485500729886e-07,-5.443074791386237e-07
361,1.0,-0.5946190766997804,-0.5170910055023065,1.0877520608309807,-9.724337864225773e-08,-5.249567044973549e-07,-7.602538557396487e-07
362,1.0,-1.1397166144332687,2.4420097077002123,0.7882584035442661,1.1583632966938701e-07,1.0158786462691402e-07,-5.717130353067762e-08
363,1.0,1.218189672864479,-4.208479922910424,0.1873495404340398,-2.1303785287592317e-07,2.8197530661659923e-07,3.4702972384546674e-07
364,1.0,5.17064192616084,-3.0937896506180946,4.739236452223782,2.603280163130731e-07,1.7813083304383197e-07,-5.03439408452821e-07
365,1.0,9.16967538498022,-1.3062338046661348,16.41719040088528,5.109574069873813e-08,1.1489573694985898e-07,-8.584432583591228e-08
366,1.0,4.620601248315586,3.197014125850007,1.2265471863635231,-1.3467444438008663e-08,-1.1521508920505663e-07,-6.719358423422049e-07
367,1.0,-0.5218396067691381,0.17071219108194685,-3.977178780331873,-4.877682020904721e-07,1.3086746396891274e-07,1.9666196702302217e-07
368,1.0,-0.4821955050864243,-3.2995502273209745,-4.356048891593724,1.2571569876678118e-07,-1.8209808925860633e-07,-4.9323337322080456e-08
369,1.0,-1.1905379107184597,1.544866096060053,4.081616306933531,-2.143505582403996e-08,-1.6290007165014464e-07,-2.1007588047455018e-07
370,1.0,-1.9824490397331507,7.675126006124228,5.9526523134386995,3.2710515206279665e-07,-1.3714773791425452e-07,-2.208625356636673e-07
371,1.0,-11.421535333713798,12.579304352063751,5.274543226223749,3.632182978361765e-08,-2.3534113281263956e-07,-8.126967757030411e-08
372,1.0,-0.7853898081197364,-0.6060589302201695,-1.0687757125282953,3.51158793673414e-07,-2.409867506781585e-07,4.006669177650122e-07
373,1.0,-0.2976160035790974,-1.1428445655011055,0.1268264722369038,-7.059154043396445e-07,-3.568982678403071e-07,6.850057802131602e-09
374,1.0,4.086936500156067,-1.4043213443540152,-0.616678548186667,-4.903093193388063e-07,-1.2770507099891092e-08,-4.124890343859812e-07
375,1.0,5.93820620863956,-0.2936095478507902,-4.8342774591098765,3.166005427616258e-07,-2.592727489202821e-07,4.439474271293918e-07
376,1.0,0.2974543646075898,0.6291000122889434,-0.25624620269256015,4.530488298878476e-07,-4.0275446884447214e-07,-7.086209807491877e-07
377,1.0,-0.6310122054744856,0.12330200940790864,1.2872914747501087,3.789801124145417e-07,-4.1256511523873365e-07,1.3634370882094943e-07
378,1.0,0.41016113276872007,0.530195913873634,5.271922155153211,-1.831928731056501e-07,-4.783564456490868e-07,4.772234646251445e-07
379,1.0,8.232920813476742,-2.993469998820353,1.3693316869609864,-4.0928354757473356e-08,-4.067954507911432e-07,1.3055631938719706e-07
380,1.0,1.834285785059226,1.2170548836000656,0.3843852631851703,3.587690675258764e-07,-5.323319528085896e-07,2.1508243204167704e-07
381,1.0,-3.9726595486400322,-7.6397761950024785,0.3027724441851552,2.816551164888455e-07,1.2160154151595276e-07,1.6513781438381397e-07
382,1.0,2.3787039909622463,1.6704132811977588,-2.5410299980475584,4.725032921746622e-08,-1.494097388451832e-07,5.143332488299579e-08
383,1.0,-3.338234285853332,-3.9970905996296224,-2.102901925575758,-2.911104865416264e-07,4.5218201594732924e-08,2.4569308990885736e-07
384,1.0,-0.9556707849515658,15.877254966072654,-5.699660899767708,1.0466008836939144e-07,1.9451961799453226e-07,9.744449891288032e-08
385,1.0,-3.635014945354576,1.831579217596915,-3.3225624139006427,1.4845990666171564e-07,3.2332338881616137e-07,-3.8843444076964135e-07
386,1.0,-2.0330727578057424,-1.643355134411604,-1.4798536590749627,-7.341675580112006e-07,-9.303287604499673e-08,5.682520735057527e-07
387,1.0,2.9864623670475856,0.16395408077474805,4.358982326221052,-3.8580322082055566e-07,-5.0587594972938094e-08,6.253644499773307e-07
388,1.0,-4.735303804290956,2.8481752075186777,-8.049443028564443,5.629427898939596e-08,1.7091477530007306e-07,-3.0100582516561624e-07
389,1.0,-0.33303386237668686,3.3352273050645223,0.9895788584267824,-1.0747939748837142e-07,-8.075523298337904e-07,2.2360390584356567e-07
390,1.0,0.9655450502471619,0.39218639593689136,0.7512791415573958,5.410253308723391e-08,-2.1651808553294098e-07,2.306931331110818e-07
391,1.0,0.7040476872272204,-1.2799840514022933,-0.20302532301984622,-2.688879013516288e-07,-6.757200869799109e-07,-8.660097034762616e-07
392,1.0,0.9484056094118507,-4.872765292883913,1.530241197176149,-9.869212967449533e-08,2.709195552482443e-07,-3.132127503951936e-07
393,1.0,-1.8799765994217434,-2.7974052141400043,3.606420429177316,2.989723121383949e-07,2.1088536870776901e-07,-2.475277264092854e-08
394,1.0,-3.0000105998889044,-1.7103211914864933,2.8696271841122987,-1.4095641933520033e-08,3.1076010217060653e-07,7.246800494512066e-07
395,1.0,-16.09414292860989,7.829021786067008,20.965112363237356,-1.4349854214140207e-08,-2.6535383283861287e-07,4.4344582684394916e-08
396,1.0,-9.868411665395469,2.2165034762799753,1.0759293345967333,-2.6091891117255157e-07,-4.547199189812003e-07,-3.5606849664784593e-07
397,1.0,-1.6184228277046868,2.8920414389029454,-3.1463598035527753,-3.108644922374923e-08,2.9837049192312713e-07,2.1988674350112363e-07
398,1.0,-0.26200486561546066,-1.8317687199979151,1.6707237243909598,-5.954813296941005e-07,8.165868485362178e-07,6.925298593551017e-07
399,1.0,-0.42621005746895646,0.43178735585787603,-2.614840456039158,-8.054549789458064e-07,6.545897610887155e-08,-2.317146619538993e-07
400,1.0,-2.5815975697441464,0.43719120672410033,-2.9961134344109523,-3.5010885100378355e-07,2.1841205953716348e-07,6.621021271833305e-07
401,1.0,-0.1712178513999681,0.9235176372345264,4.171742799110573,5.938416291091614e-07,2.231822072396777e-07,-2.1375557220259118e-07
